Campaign_ID,Campaign_Name,Marketing_Channel,Start_Date,End_Date,Impressions,Clicks,Conversions,Total_Spend,Revenue_Generated,Location,Age_Group,Gender,Duration_Days,ROI,CTR,Conversion_Rate,CPA
CMP1525,Wishlist Wonders,Email,2022-08-29,2024-05-06,18902.4,9838.4,9156.8,2993.152,4059.168,Baia Mare,45-54,Female,616,0.356,0.52,0.931,0.327
CMP1526,Cart to Couch,Influencer Marketing,2022-09-14,2024-05-28,63278.4,52721.6,40548.8,2142.864,3860.272,Galați,18-24,Male,622,0.801,0.833,0.769,0.053
CMP1527,Wishlist Wonders,Paid Ads,2022-10-05,2024-06-14,41321.6,30694.4,28563.2,7910.624,22741.008,Bacău,55+,Female,618,1.875,0.743,0.931,0.277
CMP1528,Deal of the Day,Email,2022-11-26,2024-08-17,68364.8,15392.0,12692.8,7039.28,20983.792,Baia Mare,45-54,Female,630,1.981,0.225,0.825,0.555
CMP1529,Wishlist Wonders,Social Media,2022-07-04,2024-03-05,21457.6,5755.2,5304.0,1175.84,3216.112,Baia Mare,25-34,Male,610,1.735,0.268,0.922,0.222
CMP1530,Deal of the Day,Influencer Marketing,2022-05-18,2024-02-02,33737.6,25988.8,16939.2,1207.392,4768.56,Baia Mare,35-44,Female,625,2.949,0.77,0.652,0.071
CMP1531,Wishlist Wonders,Influencer Marketing,2023-01-29,2024-10-02,22304.0,6675.2,896.0,3698.912,12797.744,Târgu Mureș,35-44,Female,612,2.46,0.299,0.134,4.128
CMP1532,Seasonal Steals,Influencer Marketing,2022-12-05,2024-08-17,28396.8,20830.4,9054.4,1917.648,7504.608,Bacău,18-24,Male,621,2.913,0.734,0.435,0.212
CMP1533,Seasonal Steals,Social Media,2022-08-05,2024-04-17,9876.8,3742.4,1336.0,2988.784,11754.096,Baia Mare,25-34,Female,621,2.933,0.379,0.357,2.237
CMP1534,Flash Sale Frenzy,Social Media,2023-01-19,2024-09-23,53940.8,50193.6,23307.2,3382.832,11486.368,Bacău,55+,Male,613,2.395,0.931,0.464,0.145
CMP1535,Seasonal Steals,Paid Ads,2022-12-22,2024-09-12,3264.0,2897.6,1523.2,6384.064,19465.12,Suceava,35-44,Male,630,2.049,0.888,0.526,4.191
CMP1536,Flash Sale Frenzy,Email,2022-10-26,2024-06-24,40340.8,39680.0,18958.4,2329.344,4340.912,Bacău,18-24,Female,607,0.864,0.984,0.478,0.123
CMP1537,Wishlist Wonders,Influencer Marketing,2023-02-07,2024-10-27,22947.2,13105.6,10620.8,7232.624,27739.328,Bacău,45-54,Female,628,2.835,0.571,0.81,0.681
CMP1538,Flash Sale Frenzy,Paid Ads,2022-08-23,2024-04-24,27753.6,11864.0,9428.8,7468.704,19702.656,Galați,45-54,Female,610,1.638,0.427,0.795,0.792
CMP1539,Shop & Share,Influencer Marketing,2022-06-08,2024-02-21,16947.2,9246.4,6720.0,7751.904,18761.232,Galați,35-44,Female,623,1.42,0.546,0.727,1.154
CMP1540,Wishlist Wonders,Paid Ads,2022-12-31,2024-08-25,53532.8,28633.6,27377.6,4474.448,11715.712,Baia Mare,45-54,Female,603,1.618,0.535,0.956,0.163
CMP1541,Flash Sale Frenzy,Social Media,2023-02-20,2024-11-01,49028.8,33820.8,3756.8,1330.48,3975.344,Suceava,35-44,Female,620,1.988,0.69,0.111,0.354
CMP1542,Shop & Share,Paid Ads,2023-01-30,2024-10-03,34524.8,17272.0,8536.0,2832.064,6122.352,Baia Mare,55+,Female,612,1.162,0.5,0.494,0.332
CMP1543,Wishlist Wonders,Paid Ads,2022-06-24,2024-02-17,43721.6,12107.2,2270.4,2789.056,3692.816,Suceava,55+,Male,603,0.324,0.277,0.188,1.228
CMP1544,Wishlist Wonders,Email,2022-07-15,2024-03-21,37499.2,15208.0,2220.8,5713.488,6858.464,Târgu Mureș,55+,Female,615,0.2,0.406,0.146,2.573
CMP1545,Deal of the Day,Social Media,2022-10-08,2024-06-22,52960.0,13553.6,12348.8,5497.6,18863.36,Bacău,25-34,Female,623,2.431,0.256,0.911,0.445
CMP1546,Flash Sale Frenzy,Influencer Marketing,2023-02-08,2024-10-27,29190.4,4944.0,1579.2,6561.184,24525.44,Galați,35-44,Female,627,2.738,0.169,0.319,4.155
CMP1547,Flash Sale Frenzy,Paid Ads,2022-06-23,2024-02-28,67275.2,4252.8,1308.8,2689.872,6497.6,Galați,55+,Male,615,1.416,0.063,0.308,2.055
CMP1548,Shop & Share,Paid Ads,2022-10-02,2024-05-26,3184.0,3027.2,612.8,4207.12,8782.944,Baia Mare,45-54,Female,602,1.088,0.951,0.202,6.865
CMP1549,Cart to Couch,Social Media,2023-02-03,2024-10-25,46278.4,31134.4,27556.8,3474.272,9903.472,Galați,18-24,Male,630,1.851,0.673,0.885,0.126
CMP1550,Cart to Couch,Paid Ads,2023-02-08,2024-10-02,9393.6,7404.8,1364.8,6034.912,19812.784,Galați,45-54,Male,602,2.283,0.788,0.184,4.422
CMP1551,Seasonal Steals,Paid Ads,2022-08-08,2024-04-09,59601.6,33944.0,7307.2,6836.4,23352.72,Târgu Mureș,25-34,Male,610,2.416,0.57,0.215,0.936
CMP1552,Deal of the Day,Paid Ads,2022-05-12,2024-01-20,41808.0,17217.6,6267.2,743.424,1736.576,Bacău,18-24,Male,618,1.336,0.412,0.364,0.119
CMP1553,Shop & Share,Influencer Marketing,2022-07-29,2024-04-06,24596.8,1932.8,219.2,255.712,370.928,Bacău,18-24,Female,617,0.451,0.079,0.113,1.167
CMP1554,Wishlist Wonders,Influencer Marketing,2022-07-25,2024-04-04,26769.6,20009.6,19587.2,2302.864,4071.408,Suceava,35-44,Female,619,0.768,0.747,0.979,0.118
CMP1555,Shop & Share,Paid Ads,2022-08-01,2024-03-29,66320.0,33707.2,11988.8,5266.624,15725.36,Galați,45-54,Female,606,1.986,0.508,0.356,0.439
CMP1556,Seasonal Steals,Social Media,2022-05-27,2024-02-15,70326.4,11568.0,3665.6,3226.672,8644.608,Târgu Mureș,18-24,Male,629,1.679,0.164,0.317,0.88
CMP1557,Wishlist Wonders,Paid Ads,2023-01-07,2024-09-04,62545.6,8212.8,6500.8,2327.808,7799.472,Baia Mare,55+,Male,606,2.351,0.131,0.792,0.358
CMP1558,Deal of the Day,Influencer Marketing,2022-05-13,2024-01-18,35867.2,736.0,508.8,6085.92,8442.832,Galați,45-54,Female,615,0.387,0.021,0.691,11.961
CMP1559,Deal of the Day,Paid Ads,2022-09-17,2024-05-14,41520.0,29448.0,9795.2,546.56,1864.944,Galați,55+,Female,605,2.412,0.709,0.333,0.056
CMP1560,Flash Sale Frenzy,Influencer Marketing,2022-05-17,2024-01-24,76582.4,62620.8,34072.0,6366.448,16114.896,Galați,55+,Female,617,1.531,0.818,0.544,0.187
CMP1561,Wishlist Wonders,Email,2022-07-25,2024-03-30,33108.8,15486.4,3822.4,1595.52,2181.648,Bacău,55+,Female,614,0.367,0.468,0.247,0.417
CMP1562,Cart to Couch,Influencer Marketing,2023-02-01,2024-10-01,20022.4,2078.4,614.4,6155.072,8183.232,Baia Mare,45-54,Male,608,0.33,0.104,0.296,10.018
CMP1563,Flash Sale Frenzy,Email,2023-02-19,2024-10-19,7646.4,4136.0,236.8,7967.472,10057.488,Târgu Mureș,35-44,Male,608,0.262,0.541,0.057,33.646
CMP1564,Seasonal Steals,Social Media,2022-05-30,2024-01-27,22422.4,20795.2,3764.8,4431.856,7426.72,Galați,18-24,Female,607,0.676,0.927,0.181,1.177
CMP1565,Cart to Couch,Influencer Marketing,2022-05-14,2024-01-16,65915.2,12521.6,8547.2,2755.2,5762.864,Bacău,35-44,Female,612,1.092,0.19,0.683,0.322
CMP1566,Deal of the Day,Email,2022-08-04,2024-04-13,51419.2,38398.4,37440.0,4108.448,14846.016,Târgu Mureș,35-44,Female,618,2.614,0.747,0.975,0.11
CMP1567,Seasonal Steals,Influencer Marketing,2022-12-13,2024-08-06,56233.6,4865.6,1385.6,5141.92,11603.456,Galați,45-54,Female,602,1.257,0.087,0.285,3.711
CMP1568,Flash Sale Frenzy,Influencer Marketing,2022-10-16,2024-06-13,28353.6,24987.2,3059.2,7717.968,9609.952,Târgu Mureș,45-54,Male,606,0.245,0.881,0.122,2.523
CMP1569,Flash Sale Frenzy,Social Media,2022-07-22,2024-03-23,54400.0,5500.8,2046.4,3499.216,7166.304,Suceava,18-24,Male,610,1.048,0.101,0.372,1.71
CMP1570,Seasonal Steals,Influencer Marketing,2022-05-14,2024-01-25,70452.8,6931.2,1974.4,4387.632,8271.872,Târgu Mureș,18-24,Female,621,0.885,0.098,0.285,2.222
CMP1571,Deal of the Day,Email,2022-07-23,2024-03-15,5649.6,3812.8,2844.8,6522.656,18779.456,Bacău,35-44,Female,601,1.879,0.675,0.746,2.293
CMP1572,Wishlist Wonders,Paid Ads,2023-02-22,2024-10-26,57771.2,44387.2,32774.4,7710.784,29002.592,Bacău,45-54,Female,612,2.761,0.768,0.738,0.235
CMP1573,Flash Sale Frenzy,Social Media,2022-09-19,2024-06-09,34984.0,7286.4,5864.0,7318.176,9984.752,Galați,35-44,Male,629,0.364,0.208,0.805,1.248
CMP1574,Cart to Couch,Influencer Marketing,2023-01-12,2024-09-23,69816.0,20115.2,5993.6,3928.704,4940.128,Baia Mare,55+,Male,620,0.257,0.288,0.298,0.655
CMP1575,Flash Sale Frenzy,Email,2022-11-25,2024-08-07,69294.4,37812.8,21766.4,665.44,1274.832,Baia Mare,35-44,Male,621,0.916,0.546,0.576,0.031
CMP1576,Deal of the Day,Social Media,2022-11-28,2024-08-19,1787.2,1451.2,425.6,227.248,441.344,Galați,45-54,Female,630,0.942,0.812,0.293,0.534
CMP1577,Seasonal Steals,Social Media,2022-08-25,2024-04-30,59553.6,49049.6,37515.2,7799.136,24000.464,Galați,25-34,Female,614,2.077,0.824,0.765,0.208
CMP1578,Shop & Share,Paid Ads,2022-06-07,2024-02-04,10934.4,7244.8,3217.6,2627.184,3413.808,Bacău,18-24,Male,607,0.299,0.663,0.444,0.817
CMP1579,Cart to Couch,Social Media,2022-12-12,2024-08-24,32766.4,20825.6,5096.0,7303.216,19571.92,Baia Mare,18-24,Male,621,1.68,0.636,0.245,1.433
CMP1580,Cart to Couch,Social Media,2023-02-12,2024-10-14,58364.8,28769.6,396.8,5578.496,15309.376,Baia Mare,35-44,Female,610,1.744,0.493,0.014,14.059
CMP1581,Shop & Share,Social Media,2022-12-26,2024-09-12,6878.4,3596.8,3227.2,4620.672,8071.424,Galați,55+,Female,626,0.747,0.523,0.897,1.432
CMP1582,Shop & Share,Email,2022-12-18,2024-08-11,58420.8,17889.6,6801.6,689.232,2741.84,Galați,18-24,Female,602,2.978,0.306,0.38,0.101
CMP1583,Seasonal Steals,Paid Ads,2022-12-04,2024-08-16,57892.8,15372.8,13243.2,5939.936,15732.656,Baia Mare,45-54,Male,621,1.649,0.266,0.861,0.449
CMP1584,Wishlist Wonders,Social Media,2022-09-17,2024-05-24,16640.0,16395.2,13939.2,2638.08,9789.744,Târgu Mureș,35-44,Female,615,2.711,0.985,0.85,0.189
CMP1585,Flash Sale Frenzy,Paid Ads,2023-02-26,2024-11-07,16139.2,7531.2,923.2,306.88,593.408,Baia Mare,45-54,Male,620,0.934,0.467,0.123,0.332
CMP1586,Shop & Share,Influencer Marketing,2022-08-31,2024-05-01,67121.6,52470.4,21924.8,7844.656,23315.36,Suceava,18-24,Male,609,1.972,0.782,0.418,0.358
CMP1587,Deal of the Day,Social Media,2022-08-31,2024-05-13,11419.2,10267.2,3945.6,4088.08,6540.8,Bacău,18-24,Female,621,0.6,0.899,0.384,1.036
CMP1588,Flash Sale Frenzy,Influencer Marketing,2022-12-02,2024-08-02,75027.2,61240.0,53995.2,7139.856,16597.584,Galați,55+,Female,609,1.325,0.816,0.882,0.132
CMP1589,Wishlist Wonders,Email,2022-10-05,2024-06-17,41393.6,28168.0,19656.0,5855.232,20412.256,Târgu Mureș,55+,Male,621,2.486,0.68,0.698,0.298
CMP1590,Wishlist Wonders,Paid Ads,2022-07-03,2024-03-24,21792.0,5467.2,4606.4,7928.144,19262.96,Bacău,45-54,Female,630,1.43,0.251,0.843,1.721
CMP1591,Cart to Couch,Social Media,2022-11-20,2024-08-11,23600.0,11622.4,8336.0,1516.88,5363.872,Târgu Mureș,18-24,Female,630,2.536,0.492,0.717,0.182
CMP1592,Wishlist Wonders,Email,2022-10-13,2024-06-25,54267.2,6873.6,1457.6,5751.632,9670.064,Suceava,35-44,Female,621,0.681,0.127,0.212,3.946
CMP1593,Flash Sale Frenzy,Social Media,2022-09-17,2024-05-26,55160.0,6803.2,310.4,5868.192,22476.256,Baia Mare,45-54,Female,617,2.83,0.123,0.046,18.905
CMP1594,Deal of the Day,Paid Ads,2022-06-08,2024-02-06,12912.0,249.6,105.6,896.384,2038.416,Târgu Mureș,25-34,Female,608,1.274,0.019,0.423,8.488
CMP1595,Seasonal Steals,Paid Ads,2022-05-12,2024-01-27,74312.0,30233.6,9385.6,4754.8,9086.544,Bacău,45-54,Male,625,0.911,0.407,0.31,0.507
CMP1596,Flash Sale Frenzy,Social Media,2023-01-11,2024-09-07,11614.4,8961.6,4385.6,7851.28,13274.08,Suceava,25-34,Female,605,0.691,0.772,0.489,1.79
CMP1597,Seasonal Steals,Email,2022-06-28,2024-03-07,70550.4,18100.8,12363.2,743.632,2050.224,Târgu Mureș,18-24,Female,618,1.757,0.257,0.683,0.06
CMP1598,Flash Sale Frenzy,Paid Ads,2023-01-29,2024-10-12,69009.6,6604.8,1320.0,265.232,599.616,Suceava,55+,Male,622,1.261,0.096,0.2,0.201
CMP1599,Shop & Share,Influencer Marketing,2022-12-09,2024-08-12,65403.2,25611.2,21764.8,1630.528,5604.8,Târgu Mureș,55+,Female,612,2.437,0.392,0.85,0.075
CMP1600,Cart to Couch,Social Media,2023-02-20,2024-10-26,10401.6,10326.4,2184.0,7179.04,12572.336,Baia Mare,55+,Male,614,0.751,0.993,0.211,3.287
CMP1601,Flash Sale Frenzy,Paid Ads,2022-07-26,2024-03-31,31182.4,1860.8,1484.8,7798.8,21721.664,Galați,55+,Male,614,1.785,0.06,0.798,5.252
CMP1602,Seasonal Steals,Social Media,2022-08-24,2024-04-16,49608.0,48979.2,26320.0,5448.384,13175.568,Târgu Mureș,45-54,Female,601,1.418,0.987,0.537,0.207
CMP1603,Deal of the Day,Paid Ads,2023-01-27,2024-10-07,71206.4,54833.6,15304.0,4377.936,14369.392,Suceava,18-24,Female,619,2.282,0.77,0.279,0.286
CMP1604,Wishlist Wonders,Paid Ads,2023-02-27,2024-11-05,67259.2,42708.8,22745.6,4515.632,17686.944,Bacău,25-34,Female,617,2.917,0.635,0.533,0.199
CMP1605,Seasonal Steals,Social Media,2022-08-04,2024-04-01,2336.0,894.4,81.6,4346.144,6037.2,Bacău,55+,Female,606,0.389,0.383,0.091,53.262
CMP1606,Shop & Share,Influencer Marketing,2022-07-24,2024-03-31,30918.4,27688.0,180.8,6351.216,23689.136,Suceava,25-34,Male,616,2.73,0.896,0.007,35.128
CMP1607,Cart to Couch,Paid Ads,2022-10-06,2024-06-08,12697.6,4617.6,2200.0,4441.968,6787.424,Suceava,25-34,Female,611,0.528,0.364,0.476,2.019
CMP1608,Seasonal Steals,Email,2022-09-28,2024-06-03,71851.2,44795.2,10694.4,517.328,791.808,Bacău,55+,Male,614,0.531,0.623,0.239,0.048
CMP1609,Seasonal Steals,Email,2022-12-29,2024-08-21,77587.2,577.6,124.8,3354.128,12537.248,Suceava,25-34,Female,601,2.738,0.007,0.216,26.876
CMP1610,Wishlist Wonders,Influencer Marketing,2022-09-28,2024-06-08,20273.6,7070.4,3416.0,499.504,696.272,Târgu Mureș,35-44,Female,619,0.394,0.349,0.483,0.146
CMP1611,Shop & Share,Paid Ads,2022-07-07,2024-03-27,44603.2,26380.8,6328.0,6766.752,11254.864,Galați,35-44,Male,629,0.663,0.591,0.24,1.069
CMP1612,Wishlist Wonders,Social Media,2022-06-20,2024-02-26,69992.0,46828.8,19833.6,1479.552,4998.912,Bacău,18-24,Male,616,2.379,0.669,0.424,0.075
CMP1613,Cart to Couch,Email,2023-02-09,2024-10-13,33668.8,27934.4,18731.2,5277.28,16333.184,Suceava,35-44,Female,612,2.095,0.83,0.671,0.282
CMP1614,Cart to Couch,Social Media,2022-10-08,2024-06-25,25145.6,10184.0,7688.0,3179.632,8030.576,Baia Mare,25-34,Female,626,1.526,0.405,0.755,0.414
CMP1615,Cart to Couch,Email,2022-06-01,2024-02-18,43032.0,31542.4,10494.4,2035.984,6240.272,Galați,25-34,Female,627,2.065,0.733,0.333,0.194
CMP1616,Shop & Share,Email,2022-05-30,2024-02-09,42118.4,20049.6,9657.6,952.64,2845.296,Târgu Mureș,55+,Female,620,1.987,0.476,0.482,0.099
CMP1617,Wishlist Wonders,Paid Ads,2022-10-28,2024-06-29,30979.2,13843.2,12118.4,5766.544,14092.432,Târgu Mureș,55+,Male,610,1.444,0.447,0.875,0.476
CMP1618,Deal of the Day,Influencer Marketing,2022-12-21,2024-08-22,78372.8,19590.4,15552.0,702.288,1053.52,Bacău,25-34,Female,610,0.5,0.25,0.794,0.045
CMP1619,Flash Sale Frenzy,Influencer Marketing,2023-02-11,2024-10-11,18507.2,6217.6,4894.4,403.808,1022.56,Târgu Mureș,25-34,Female,608,1.532,0.336,0.787,0.083
CMP1620,Cart to Couch,Email,2022-08-14,2024-04-19,32846.4,537.6,422.4,4961.664,8520.272,Suceava,18-24,Female,614,0.717,0.016,0.786,11.746
CMP1621,Wishlist Wonders,Email,2023-03-02,2024-11-10,49864.0,4907.2,1955.2,4765.232,9133.936,Suceava,45-54,Female,619,0.917,0.098,0.398,2.437
CMP1622,Flash Sale Frenzy,Social Media,2022-07-21,2024-03-15,44281.6,15427.2,11363.2,1009.792,2564.912,Baia Mare,35-44,Female,603,1.54,0.348,0.737,0.089
CMP1623,Cart to Couch,Social Media,2023-02-28,2024-11-15,43211.2,7808.0,5604.8,2667.328,5037.072,Bacău,25-34,Female,626,0.888,0.181,0.718,0.476
CMP1624,Wishlist Wonders,Social Media,2022-10-21,2024-06-13,4606.4,1963.2,1849.6,3078.416,6239.456,Târgu Mureș,35-44,Female,601,1.027,0.426,0.942,1.664
CMP1625,Deal of the Day,Social Media,2022-08-28,2024-05-19,16584.0,16024.0,2750.4,441.36,1301.44,Galați,25-34,Male,630,1.949,0.966,0.172,0.16
CMP1626,Deal of the Day,Email,2022-07-15,2024-03-30,14875.2,1545.6,836.8,3307.424,5661.088,Galați,55+,Female,624,0.712,0.104,0.541,3.952
CMP1627,Flash Sale Frenzy,Influencer Marketing,2022-11-12,2024-07-20,3896.0,1147.2,865.6,7206.752,13790.8,Târgu Mureș,18-24,Male,616,0.914,0.294,0.755,8.326
CMP1628,Seasonal Steals,Paid Ads,2022-11-10,2024-07-27,1849.6,470.4,292.8,6610.416,13045.616,Galați,45-54,Female,625,0.973,0.254,0.622,22.577
CMP1629,Cart to Couch,Social Media,2022-05-24,2024-01-20,13648.0,6068.8,2059.2,7562.736,16255.648,Galați,55+,Female,606,1.149,0.445,0.339,3.673
CMP1630,Flash Sale Frenzy,Influencer Marketing,2022-07-01,2024-02-25,11768.0,819.2,772.8,6288.048,17838.736,Târgu Mureș,25-34,Male,604,1.837,0.07,0.943,8.137
CMP1631,Cart to Couch,Paid Ads,2022-11-26,2024-08-15,51555.2,42675.2,307.2,7899.92,17439.28,Galați,45-54,Female,628,1.208,0.828,0.007,25.716
CMP1632,Flash Sale Frenzy,Influencer Marketing,2023-02-13,2024-10-19,58380.8,51592.0,44192.0,841.072,2580.704,Baia Mare,25-34,Female,614,2.068,0.884,0.857,0.019
CMP1633,Cart to Couch,Social Media,2022-06-02,2024-02-13,40753.6,35568.0,7774.4,4587.728,9380.656,Galați,25-34,Male,621,1.045,0.873,0.219,0.59
CMP1634,Wishlist Wonders,Paid Ads,2022-11-22,2024-07-20,70808.0,17515.2,13824.0,5985.248,18409.856,Suceava,45-54,Female,606,2.076,0.247,0.789,0.433
CMP1635,Deal of the Day,Social Media,2022-08-06,2024-03-31,23430.4,17368.0,6318.4,2399.888,8436.16,Târgu Mureș,18-24,Female,603,2.515,0.741,0.364,0.38
CMP1636,Shop & Share,Email,2022-11-15,2024-07-20,72528.0,606.4,603.2,2892.112,4256.064,Târgu Mureș,55+,Female,613,0.472,0.008,0.995,4.795
CMP1637,Shop & Share,Email,2023-01-23,2024-09-27,24780.8,14412.8,1958.4,4294.416,11571.312,Baia Mare,35-44,Male,613,1.695,0.582,0.136,2.193
CMP1638,Deal of the Day,Paid Ads,2023-02-03,2024-10-23,63934.4,23892.8,16137.6,7370.96,27317.392,Târgu Mureș,55+,Female,628,2.706,0.374,0.675,0.457
CMP1639,Wishlist Wonders,Influencer Marketing,2023-01-01,2024-09-12,63510.4,5526.4,1097.6,659.824,1631.536,Suceava,25-34,Female,620,1.473,0.087,0.199,0.601
CMP1640,Seasonal Steals,Influencer Marketing,2023-01-10,2024-09-30,73792.0,9720.0,5230.4,7267.088,12432.688,Târgu Mureș,45-54,Female,629,0.711,0.132,0.538,1.389
CMP1641,Flash Sale Frenzy,Influencer Marketing,2022-08-21,2024-04-18,3659.2,2958.4,611.2,3530.72,5803.568,Galați,18-24,Male,606,0.644,0.808,0.207,5.777
CMP1642,Wishlist Wonders,Email,2022-08-06,2024-04-24,26809.6,14283.2,7848.0,3468.944,7830.8,Bacău,25-34,Male,627,1.257,0.533,0.549,0.442
CMP1643,Shop & Share,Influencer Marketing,2022-10-04,2024-06-09,57822.4,32422.4,7920.0,4164.48,14372.224,Galați,25-34,Female,614,2.451,0.561,0.244,0.526
CMP1644,Deal of the Day,Social Media,2022-08-04,2024-04-15,33200.0,19238.4,8120.0,5820.672,17451.76,Suceava,55+,Female,620,1.998,0.579,0.422,0.717
CMP1645,Cart to Couch,Social Media,2022-09-18,2024-05-26,60504.0,22953.6,777.6,4389.36,11345.472,Galați,55+,Male,616,1.585,0.379,0.034,5.645
CMP1646,Deal of the Day,Email,2023-02-09,2024-10-03,50891.2,23004.8,388.8,3394.832,5399.072,Galați,55+,Male,602,0.59,0.452,0.017,8.732
CMP1647,Wishlist Wonders,Influencer Marketing,2022-09-12,2024-06-02,57899.2,43216.0,30142.4,572.72,1948.976,Galați,55+,Female,629,2.403,0.746,0.697,0.019
CMP1648,Deal of the Day,Social Media,2022-11-30,2024-07-30,6188.8,2035.2,680.0,4120.4,11711.664,Baia Mare,25-34,Male,608,1.842,0.329,0.334,6.059
CMP1649,Flash Sale Frenzy,Paid Ads,2022-07-04,2024-03-25,8193.6,3859.2,790.4,4526.848,7256.208,Târgu Mureș,35-44,Female,630,0.603,0.471,0.205,5.727
CMP1650,Flash Sale Frenzy,Email,2023-01-10,2024-09-24,8508.8,3038.4,712.0,5568.048,21454.592,Galați,25-34,Female,623,2.853,0.357,0.234,7.82
CMP1651,Wishlist Wonders,Paid Ads,2023-01-25,2024-10-02,43355.2,35753.6,2587.2,2725.136,10298.336,Bacău,45-54,Female,616,2.779,0.825,0.072,1.053
CMP1652,Cart to Couch,Influencer Marketing,2022-12-20,2024-08-21,23230.4,5574.4,3468.8,4507.712,11429.232,Suceava,35-44,Female,610,1.535,0.24,0.622,1.3
CMP1653,Cart to Couch,Influencer Marketing,2022-11-09,2024-07-29,50784.0,33188.8,7113.6,562.24,1411.424,Baia Mare,18-24,Male,628,1.51,0.654,0.214,0.079
CMP1654,Deal of the Day,Email,2023-01-05,2024-09-11,5099.2,1105.6,236.8,4842.352,18081.136,Baia Mare,35-44,Male,615,2.734,0.217,0.214,20.449
CMP1655,Flash Sale Frenzy,Email,2022-09-13,2024-06-04,62105.6,52003.2,7804.8,5151.744,8544.448,Târgu Mureș,45-54,Female,630,0.659,0.837,0.15,0.66
CMP1656,Deal of the Day,Email,2022-08-02,2024-04-14,63264.0,38686.4,14379.2,1934.816,7650.976,Baia Mare,18-24,Male,621,2.954,0.612,0.372,0.135
CMP1657,Seasonal Steals,Influencer Marketing,2022-08-29,2024-04-24,62664.0,38736.0,26337.6,4046.896,12320.0,Baia Mare,35-44,Female,604,2.044,0.618,0.68,0.154
CMP1658,Seasonal Steals,Paid Ads,2022-10-27,2024-07-06,53334.4,23491.2,11113.6,7099.088,14480.944,Galați,45-54,Female,618,1.04,0.44,0.473,0.639
CMP1659,Wishlist Wonders,Social Media,2022-06-09,2024-02-20,26696.0,4764.8,3472.0,2321.296,3509.2,Suceava,35-44,Female,621,0.512,0.178,0.729,0.669
CMP1660,Deal of the Day,Paid Ads,2023-01-12,2024-09-15,45960.0,45660.8,28369.6,1821.072,3335.472,Târgu Mureș,55+,Female,612,0.832,0.993,0.621,0.064
CMP1661,Wishlist Wonders,Social Media,2022-06-13,2024-02-22,70806.4,26464.0,17017.6,1201.04,2226.16,Galați,35-44,Female,619,0.854,0.374,0.643,0.071
CMP1662,Cart to Couch,Influencer Marketing,2022-10-27,2024-07-09,63123.2,21532.8,4040.0,1258.928,4186.704,Bacău,25-34,Female,621,2.326,0.341,0.188,0.312
CMP1663,Cart to Couch,Influencer Marketing,2022-06-06,2024-02-24,29532.8,27443.2,21094.4,7202.288,24915.664,Suceava,55+,Female,628,2.459,0.929,0.769,0.341
CMP1664,Wishlist Wonders,Social Media,2022-12-07,2024-08-11,3960.0,1888.0,1064.0,5894.672,13733.632,Galați,18-24,Female,613,1.33,0.477,0.564,5.54
CMP1665,Cart to Couch,Influencer Marketing,2023-03-01,2024-10-31,4976.0,636.8,619.2,6980.8,25840.4,Suceava,45-54,Female,610,2.702,0.128,0.972,11.274
CMP1666,Deal of the Day,Social Media,2022-10-19,2024-07-10,47222.4,35489.6,3164.8,6799.088,18652.048,Galați,55+,Female,630,1.743,0.752,0.089,2.148
CMP1667,Shop & Share,Social Media,2022-09-14,2024-05-14,74180.8,55739.2,38875.2,821.856,2515.28,Suceava,55+,Male,608,2.06,0.751,0.697,0.021
CMP1668,Shop & Share,Influencer Marketing,2022-10-16,2024-06-23,78220.8,47001.6,32507.2,6607.328,8348.848,Suceava,35-44,Female,616,0.264,0.601,0.692,0.203
CMP1669,Wishlist Wonders,Social Media,2022-05-25,2024-02-04,34596.8,15654.4,7811.2,2911.408,8636.512,Bacău,55+,Female,620,1.966,0.452,0.499,0.373
CMP1670,Cart to Couch,Social Media,2023-02-03,2024-10-14,10908.8,174.4,128.0,4955.12,14317.632,Bacău,18-24,Female,619,1.889,0.016,0.734,38.712
CMP1671,Flash Sale Frenzy,Email,2022-10-28,2024-07-09,12340.8,9204.8,5411.2,4546.896,10467.696,Târgu Mureș,35-44,Male,620,1.302,0.746,0.588,0.84
CMP1672,Cart to Couch,Social Media,2022-07-01,2024-03-03,6198.4,6150.4,830.4,4886.048,18373.008,Bacău,45-54,Female,611,2.76,0.992,0.135,5.884
CMP1673,Cart to Couch,Social Media,2022-08-31,2024-05-02,69540.8,68652.8,43988.8,3202.08,5486.208,Bacău,25-34,Male,610,0.713,0.987,0.641,0.073
CMP1674,Wishlist Wonders,Social Media,2022-07-27,2024-03-28,38608.0,36233.6,35643.2,4480.576,10770.784,Galați,18-24,Female,610,1.404,0.938,0.984,0.126
CMP1675,Shop & Share,Social Media,2022-11-02,2024-07-20,48003.2,38550.4,32363.2,757.264,2365.216,Bacău,18-24,Female,626,2.123,0.803,0.84,0.023
CMP1676,Deal of the Day,Influencer Marketing,2022-09-10,2024-05-16,79273.6,24907.2,12739.2,6696.288,17435.84,Bacău,25-34,Male,614,1.604,0.314,0.511,0.526
CMP1677,Cart to Couch,Influencer Marketing,2022-12-10,2024-08-02,47734.4,25070.4,4174.4,1078.432,3552.816,Baia Mare,25-34,Female,601,2.294,0.525,0.167,0.258
